name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
chicago,2016-03-23T01:00:00,43.6,37.2,35.2,72.03,0,0,,0,0,,12.6,21,1008.2,97.7,8.3,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T02:00:00,41.8,34.7,35.1,76.87,0,0,,0,0,,13.3,30,1008.7,97.7,8.2,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T03:00:00,40.8,33.3,35,79.7,0,0,,0,0,,13.6,31,1008.8,100,8.2,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T04:00:00,40.7,32.7,34.1,77.3,0,0,,0,0,,14.9,31,1009,100,8.3,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T05:00:00,39.6,32.5,34.1,80.45,0,0,,0,0,,11.7,21,1009.5,100,8.3,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T06:00:00,39.6,31.1,34.1,80.42,0,0,,0,0,22.8,15.9,22,1010,100,8.3,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T07:00:00,39.6,31.3,34.1,80.41,0,0,,0,0,21.9,15.2,22,1010.3,100,8.3,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T08:00:00,39.7,33,34.2,80.69,0,0,,0,0,,10.6,21,1011,100,8.2,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T09:00:00,40.8,32.5,34.2,77.22,0,0,,0,0,24.2,16.1,21,1011.2,100,8.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T10:00:00,41.9,34.5,35,76.48,0,0,,0,0,24.2,14.1,30,1011.7,100,8.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T11:00:00,42.9,35.6,35.1,73.84,0,0,,0,0,,14.8,22,1011.7,98.9,8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T12:00:00,44.7,38.4,36,71.58,0,0,,0,0,,12.8,22,1011.2,98.9,6.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T13:00:00,45.8,39.9,35.9,68.21,0,0,,0,0,,13,4,1011.7,90.4,8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T14:00:00,45.6,38.5,35.9,68.75,0,0,,0,0,25.3,17,31,1011,100,8.2,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T15:00:00,42.7,34.8,35,73.95,0,0,,0,0,,17,30,1010.5,100,8,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T16:00:00,42.7,36.4,35.1,74.19,0,0,,0,0,25.3,11.7,22,1010.8,100,8.1,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T17:00:00,40.8,33.3,37.1,86.58,0,0,,0,0,24.2,13.3,23,1010.7,100,1.4,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T18:00:00,40.8,35.2,38.8,92.63,0.017,100,rain,0,0,,8.5,32,1011,100,1.3,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T19:00:00,40.8,34.1,38.8,92.44,0.01,100,rain,0,0,,11.4,59,1010.4,100,1.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T20:00:00,40.9,33.8,39,92.83,0.016,100,rain,0,0,,12.3,60,1010.1,100,1.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T21:00:00,41.9,35.9,39.8,91.98,0.015,100,rain,0,0,,10.3,59,1008.9,100,2,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T22:00:00,41.9,36.7,39.8,91.99,0.001,100,rain,0,0,,8.4,25,1008,100,2.1,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-23T23:00:00,40.8,34.3,38.8,92.73,0.004,100,rain,0,0,24.2,10.7,3,1008.3,100,2.2,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T00:00:00,38.8,30.4,37,93.18,0.003,100,rain,0,0,,14.7,12,1007.9,100,2.2,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T01:00:00,38.7,33.2,37.1,93.94,0.001,100,rain,0,0,,7.7,21,1007.2,100,2.1,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T02:00:00,38.8,32.9,37.1,93.53,0.002,100,rain,0,0,,8.5,14,1006.1,100,1.4,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T03:00:00,38.8,33.6,37.9,96.5,0.067,100,rain,0,0,,7.2,18,1004.8,100,1.4,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T04:00:00,38.8,35.3,38,96.92,0.015,100,rain,0,0,,4.7,43,1003,100,2.7,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T05:00:00,38.8,34.4,38.1,96.95,0,0,,0,0,,6,315,1003.3,100,2.3,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T06:00:00,38.9,32.7,38.1,96.94,0,0,,0,0,,9.1,343,1002.5,100,1.3,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T07:00:00,39,34.5,39,99.97,0.018,100,rain,0,0,,6.1,352,1002.5,100,2.3,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T08:00:00,39.1,34,39,99.65,0.096,100,rain,0,0,,7,48,1001.6,100,2.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T09:00:00,39.9,34.3,39.1,96.92,0.06,100,rain,0,0,,8.3,39,1000.4,100,3,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T10:00:00,40.2,36.2,39.4,96.9,0.048,100,rain,0,0,,5.7,33,1000.2,100,3.8,,,,,"Rain, Overcast",rain,"72534014819,72212604879,72530094846"
chicago,2016-03-24T11:00:00,38,29.3,37.1,96.43,0.199,100,rain,0,0,,15,29,999.2,100,1.4,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T12:00:00,36,26,35.1,96.5,0.094,100,rain,0,0,,17.3,358,999,100,4.5,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T13:00:00,35.2,23.6,33.3,92.79,0.307,100,"rain,snow",0,0,29.5,22.3,352,999.8,100,3.6,,,,,"Snow, Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T14:00:00,37.2,27.8,34.2,88.99,0.076,100,rain,0,0,21.9,16.2,11,999.5,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T15:00:00,38.8,30.8,35.1,86.17,0,0,,0,0,,13.6,10,998.8,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T16:00:00,38,27.7,34.1,85.89,0.002,100,rain,0,0,26.3,20.2,322,1001,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T17:00:00,35,25.8,32.1,88.85,0.039,100,"rain,snow",0,0,,14,323,1003.2,100,2,,,,,"Snow, Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T18:00:00,35,25.5,32,88.88,0.043,100,"rain,snow",0,0,31.2,14.7,341,1004,100,5.1,,,,,"Snow, Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T19:00:00,34.9,24.3,29.1,79.2,0.003,100,"rain,snow",0,0,29.4,18.2,340,1005.6,100,7.2,,,,,"Snow, Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T20:00:00,33.9,22.9,27.1,76.06,0.002,100,"rain,snow",0,0,33.9,18.3,341,1006.9,100,9.9,,,,,"Snow, Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T21:00:00,32.9,22.6,26.1,75.69,0.002,100,"rain,snow",0,0,34.7,15.5,331,1008.8,100,9.9,,,,,"Snow, Rain, Overcast",rain,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T22:00:00,31.9,20.2,24.3,73.27,0,0,,0,0,27.7,18.6,341,1010.2,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-24T23:00:00,31.8,20.9,24.2,73.22,0,0,,0,0,21.9,16.1,331,1011.3,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T00:00:00,31.8,20.6,23.1,69.79,0.001,100,"rain,snow",0,0,,17,322,1012.7,100,9.9,,,,,"Snow, Rain, Overcast",snow,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T01:00:00,30.8,19,23,72.74,0,0,,0,0,26.4,17.8,332,1013.4,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T02:00:00,31.8,22.8,22,66.81,0,0,,0,0,,11.3,333,1013.8,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T03:00:00,31.8,22,23.2,70.1,0,0,,0,0,,13.2,322,1014,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T04:00:00,31.8,22.9,24.2,73.2,0,0,,0,0,,11.2,332,1014.5,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T05:00:00,31.9,23.8,24.3,73.23,0,0,,0,0,,9.7,323,1015.7,100,9.9,,,,,Overcast,cloudy,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T06:00:00,31.8,23.6,23.2,70.13,0,0,,0,0,,9.8,331,1016.5,89.3,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T07:00:00,31.7,26.1,23.2,70.41,0,0,,0,0,,5.8,347,1017.2,89.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T08:00:00,31.8,28.5,23.3,70.41,0,0,,0,0,,3.5,21,1018.7,89.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T09:00:00,32.9,32.9,24.3,70.22,0,0,,0,0,,0,0,1019.3,89.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T10:00:00,33.9,33.9,24.4,67.98,0,0,,0,0,,0.4,338,1019.6,51.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T11:00:00,36.9,36.9,26.3,65.22,0,0,,0,0,,0.5,14,1019.7,29.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T12:00:00,38.8,38.8,27.2,62.59,0,0,,0,0,,0.6,28,1019.5,28.1,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T13:00:00,42,42,28.2,57.73,0,0,,0,0,,0,0,1019.4,29,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T14:00:00,43.1,39.3,28.2,55.45,0,0,,0,0,,6.2,101,1019.3,30.3,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T15:00:00,44.3,40.9,29.9,56.8,0,0,,0,0,,5.8,98,1019,50.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T16:00:00,44.4,39.5,30.2,57.22,0,0,,0,0,,9,104,1019.4,48.9,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T17:00:00,45,39.4,29.4,54.01,0,0,,0,0,,11.3,78,1019.1,29.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T18:00:00,43.9,38,29.3,56.15,0,0,,0,0,,11.3,90,1019,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T19:00:00,41.8,35.5,26.5,54.24,0,0,,0,0,,11.1,99,1019.4,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T20:00:00,39.6,36.2,28.2,63.37,0,0,,0,0,,4.7,80,1020.5,28.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T21:00:00,37.9,31.4,28.8,69.62,0,0,,0,0,,9.2,101,1020.6,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T22:00:00,38.3,34.6,30.6,73.34,0,0,,0,0,,4.9,113,1021.1,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-25T23:00:00,37.5,32.8,30.6,75.98,0,0,,0,0,,6,140,1021.3,0,9.9,,,,,Clear,clear-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T00:00:00,37.5,31.9,30,73.82,0,0,,0,0,,7.4,134,1021.3,46.6,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T01:00:00,36.6,32.8,29.1,74.07,0,0,,0,0,,4.7,93,1021,83.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T02:00:00,36.4,33.6,29.1,74.45,0,0,,0,0,,3.6,122,1021.1,48.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T03:00:00,36.6,31.4,29.9,76.49,0,0,,0,0,,6.4,141,1020.9,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T04:00:00,36.6,32,30,76.53,0,0,,0,0,,5.6,158,1021,87,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T05:00:00,36.6,31.9,29.9,76.49,0,0,,0,0,,5.8,151,1021.2,52.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T06:00:00,36.6,31.1,29.9,76.48,0,0,,0,0,,7,152,1021.5,84.3,9.7,,,,,Partially cloudy,partly-cloudy-night,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T07:00:00,34.6,30.2,29.9,82.67,0,0,,0,0,,4.9,169,1022.5,85.4,9.7,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T08:00:00,35.8,30.8,30.2,79.89,0,0,,0,0,,5.9,151,1022.9,88.2,9.7,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T09:00:00,39.8,34.8,32.2,74.03,0,0,,0,0,,7.1,161,1022.8,87,9.8,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T10:00:00,43.1,39.4,32.4,65.64,0,0,,0,0,,6,160,1022.8,83.2,9.8,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T11:00:00,46,42,34.2,63.16,0,0,,0,0,,7.9,144,1022.8,27,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T12:00:00,48.8,46.4,34.2,57.02,0,0,,0,0,,5.7,175,1022.1,29.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T13:00:00,51.9,51.9,34.2,50.87,0,0,,0,0,,7.8,153,1021.3,29.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
chicago,2016-03-26T14:00:00,53.1,53.1,35,50.17,0,0,,0,0,18.3,11.5,97,1020.3,83.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,72212604879,KORD,KMDW,72530094846"
